usa_or_hhsregion,week_ending,variant,share,share_hi,share_lo,nchs_or_count_flag,modeltype,time_interval,published_date
USA,6/4/2022 0:00,BA.5,0.090619579,0.10434819,0.078156084,0,weighted,weekly,6/21/2022 0:00
USA,6/4/2022 0:00,Other,0.000817379,0.002291359,0.00018447,1,weighted,weekly,6/21/2022 0:00
USA,6/4/2022 0:00,B.1.1.529,0.000933444,0.002676693,0.00020045,1,weighted,weekly,9/16/2022 0:00
USA,6/4/2022 0:00,B.1.617.2,0.000179449,0.000913364,6.72E-06,1,weighted,weekly,9/16/2022 0:00
USA,6/4/2022 0:00,BA.1.1,0.001425501,0.004910415,0.000195725,1,weighted,weekly,9/16/2022 0:00
USA,6/4/2022 0:00,BA.2,0.222163811,0.233960226,0.210693389,0,weighted,weekly,9/16/2022 0:00
USA,6/4/2022 0:00,BA.2.12.1,0.612806439,0.62569952,0.599793792,0,weighted,weekly,9/16/2022 0:00
USA,6/4/2022 0:00,BA.2.75,0,,NULL,1,weighted,weekly,9/16/2022 0:00
USA,6/4/2022 0:00,BA.4,0.062512137,0.070408873,0.055253569,0,weighted,weekly,9/16/2022 0:00
USA,6/4/2022 0:00,BA.4.6,0.002312429,0.003415168,0.00149512,0,weighted,weekly,9/16/2022 0:00
USA,6/4/2022 0:00,BA.5,0.09519691,0.104446724,0.086511269,0,weighted,weekly,9/16/2022 0:00
USA,6/4/2022 0:00,BF.7,0,,NULL,1,weighted,weekly,9/16/2022 0:00
USA,6/4/2022 0:00,Other,0.002469852,0.003331698,0.001784026,0,weighted,weekly,9/16/2022 0:00
USA,6/4/2022 0:00,B.1.1.529,0.000877143,0.002407319,0.000207112,1,weighted,weekly,7/12/2022 0:00
USA,6/4/2022 0:00,B.1.617.2,0.000249705,0.000941853,2.67E-05,1,weighted,weekly,7/12/2022 0:00
USA,6/4/2022 0:00,BA.1.1,0.001598011,0.004828666,0.000304299,1,weighted,weekly,7/12/2022 0:00
USA,6/4/2022 0:00,BA.2,0.222125635,0.234107941,0.210479572,0,weighted,weekly,7/12/2022 0:00
USA,6/4/2022 0:00,BA.2.12.1,0.618385732,0.631791592,0.604843259,0,weighted,weekly,7/12/2022 0:00
USA,6/4/2022 0:00,BA.4,0.061305735,0.067820497,0.055240851,0,weighted,weekly,7/12/2022 0:00
USA,6/4/2022 0:00,BA.5,0.094840087,0.104397394,0.085886098,0,weighted,weekly,7/12/2022 0:00
USA,6/4/2022 0:00,Other,0.000617973,0.001111228,0.000306204,1,weighted,weekly,7/12/2022 0:00
USA,6/4/2022 0:00,B.1.1.529,0.000990009,0.002828316,0.000214333,1,weighted,weekly,9/2/2022 0:00
USA,6/4/2022 0:00,B.1.617.2,0.000181014,0.000916157,6.94E-06,1,weighted,weekly,9/2/2022 0:00
USA,6/4/2022 0:00,BA.1.1,0.001433198,0.004940744,0.00019637,1,weighted,weekly,9/2/2022 0:00
USA,6/4/2022 0:00,BA.2,0.222641423,0.234603435,0.211013407,0,weighted,weekly,9/2/2022 0:00
USA,6/4/2022 0:00,BA.2.12.1,0.61267662,0.625596166,0.599637091,0,weighted,weekly,9/2/2022 0:00
USA,6/4/2022 0:00,BA.4,0.062568247,0.070519961,0.055262655,0,weighted,weekly,9/2/2022 0:00
USA,6/4/2022 0:00,BA.4.6,0.002281745,0.003331604,0.001496591,0,weighted,weekly,9/2/2022 0:00
USA,6/4/2022 0:00,BA.5,0.094985828,0.104217961,0.086317107,0,weighted,weekly,9/2/2022 0:00
USA,6/4/2022 0:00,Other,0.002241916,0.003076862,0.001586404,0,weighted,weekly,9/2/2022 0:00
USA,6/4/2022 0:00,B.1.1.529,0.000944984,0.002707282,0.000203339,1,weighted,weekly,9/30/2022 0:00
USA,6/4/2022 0:00,B.1.617.2,0.00018031,0.000917675,6.76E-06,1,weighted,weekly,9/30/2022 0:00
USA,6/4/2022 0:00,BA.1.1,0.001432521,0.004934341,0.000196711,1,weighted,weekly,9/30/2022 0:00
USA,6/4/2022 0:00,BA.2,0.222372383,0.234221816,0.210851356,0,weighted,weekly,9/30/2022 0:00
USA,6/4/2022 0:00,BA.2.12.1,0.61306119,0.625928998,0.600073874,0,weighted,weekly,9/30/2022 0:00
USA,6/4/2022 0:00,BA.2.75,0,,NULL,1,weighted,weekly,9/30/2022 0:00
USA,6/4/2022 0:00,BA.4,0.062462658,0.070385218,0.055182762,0,weighted,weekly,9/30/2022 0:00
USA,6/4/2022 0:00,BA.4.6,0.002325788,0.003433689,0.001504421,0,weighted,weekly,9/30/2022 0:00
USA,6/4/2022 0:00,BA.5,0.09477143,0.103956692,0.086145394,0,weighted,weekly,9/30/2022 0:00
USA,6/4/2022 0:00,BF.7,0,,NULL,1,weighted,weekly,9/30/2022 0:00
USA,6/4/2022 0:00,Other,0.00244876,0.003298087,0.001772076,0,weighted,weekly,9/30/2022 0:00
USA,6/4/2022 0:00,B.1.1.529,0.000690101,0.002375408,9.52E-05,1,weighted,weekly,10/21/2022 0:00
USA,6/4/2022 0:00,B.1.617.2,0.000180289,0.000917683,6.75E-06,1,weighted,weekly,10/21/2022 0:00
USA,6/4/2022 0:00,BA.1.1,0.001432011,0.004932655,0.000196635,1,weighted,weekly,10/21/2022 0:00
USA,6/4/2022 0:00,BA.2,0.223533139,0.235488772,0.21190919,0,weighted,weekly,10/21/2022 0:00
USA,6/4/2022 0:00,BA.2.12.1,0.612110436,0.625007272,0.599094629,0,weighted,weekly,10/21/2022 0:00
USA,6/4/2022 0:00,BA.2.75,0,,NULL,1,weighted,weekly,10/21/2022 0:00
USA,6/4/2022 0:00,BA.2.75.2,0,,NULL,1,weighted,weekly,10/21/2022 0:00
USA,6/4/2022 0:00,BA.4,0.062481202,0.070396155,0.055207543,0,weighted,weekly,10/21/2022 0:00
USA,6/4/2022 0:00,BA.4.6,0.002325309,0.003432977,0.001504114,0,weighted,weekly,10/21/2022 0:00
USA,6/4/2022 0:00,BA.5,0.094797038,0.103980489,0.086172439,0,weighted,weekly,10/21/2022 0:00
USA,6/4/2022 0:00,BF.7,0,,NULL,1,weighted,weekly,10/21/2022 0:00
USA,6/4/2022 0:00,BQ.1,0,,NULL,1,weighted,weekly,10/21/2022 0:00
USA,6/4/2022 0:00,BQ.1.1,0,,NULL,1,weighted,weekly,10/21/2022 0:00
USA,6/4/2022 0:00,Other,0.002450502,0.003298122,0.00177481,0,weighted,weekly,10/21/2022 0:00
USA,5/28/2022 0:00,B.1.1.529,0.000564832,0.00195676,7.66E-05,1,weighted,weekly,8/12/2022 0:00
USA,5/28/2022 0:00,B.1.617.2,0,,NULL,1,weighted,weekly,8/12/2022 0:00
USA,5/28/2022 0:00,BA.1.1,0.000927877,0.001759665,0.000424736,1,weighted,weekly,8/12/2022 0:00
USA,5/28/2022 0:00,BA.2,0.292278141,0.306594729,0.27826345,0,weighted,weekly,8/12/2022 0:00
USA,5/28/2022 0:00,BA.2.12.1,0.623644352,0.641193271,0.605849147,0,weighted,weekly,8/12/2022 0:00
USA,5/28/2022 0:00,BA.4,0.033907011,0.038750969,0.029514225,0,weighted,weekly,8/12/2022 0:00
USA,5/28/2022 0:00,BA.4.6,0.0008707,0.00164842,0.000399607,1,weighted,weekly,8/12/2022 0:00
USA,5/28/2022 0:00,BA.5,0.045623142,0.051059496,0.04061114,0,weighted,weekly,8/12/2022 0:00
USA,5/28/2022 0:00,Other,0.002183917,0.003152287,0.001453129,0,weighted,weekly,8/12/2022 0:00
USA,5/28/2022 0:00,B.1.1.529,0.000562666,0.001945217,7.67E-05,1,weighted,weekly,8/2/2022 0:00
USA,5/28/2022 0:00,B.1.617.2,0,,NULL,1,weighted,weekly,8/2/2022 0:00
USA,5/28/2022 0:00,BA.1.1,0.000926173,0.001753502,0.000425032,1,weighted,weekly,8/2/2022 0:00
USA,5/28/2022 0:00,BA.2,0.292346925,0.306651384,0.278343707,0,weighted,weekly,8/2/2022 0:00
USA,5/28/2022 0:00,BA.2.12.1,0.623792291,0.64134568,0.605992079,0,weighted,weekly,8/2/2022 0:00
USA,5/28/2022 0:00,BA.4,0.03381025,0.038641028,0.029429512,0,weighted,weekly,8/2/2022 0:00
USA,5/28/2022 0:00,BA.4.6,0.000870856,0.001647438,0.000400148,1,weighted,weekly,8/2/2022 0:00
USA,5/28/2022 0:00,BA.5,0.045501336,0.050927982,0.040498678,0,weighted,weekly,8/2/2022 0:00
USA,5/28/2022 0:00,Other,0.002189527,0.003159571,0.001457326,0,weighted,weekly,8/2/2022 0:00
USA,5/28/2022 0:00,B.1.1.529,5.69E-05,0.000464048,1.60E-07,1,weighted,weekly,6/14/2022 0:00
USA,5/28/2022 0:00,B.1.617.2,0,,NULL,1,weighted,weekly,6/14/2022 0:00
USA,5/28/2022 0:00,BA.1.1,0.000343351,0.001400517,2.88E-05,1,weighted,weekly,6/14/2022 0:00
USA,5/28/2022 0:00,BA.2,0.286558092,0.31218493,0.261915058,0,weighted,weekly,6/14/2022 0:00
USA,5/28/2022 0:00,BA.2.12.1,0.637559175,0.670190394,0.603955269,0,weighted,weekly,6/14/2022 0:00
USA,5/28/2022 0:00,BA.4,0.032422259,0.042019334,0.024499511,0,weighted,weekly,6/14/2022 0:00
USA,5/28/2022 0:00,BA.5,0.042389769,0.054168839,0.032543704,0,weighted,weekly,6/14/2022 0:00
USA,5/28/2022 0:00,Other,0.000670457,0.001891213,0.000149327,1,weighted,weekly,6/14/2022 0:00
USA,5/28/2022 0:00,B.1.1.529,0.000242745,0.000779501,4.01E-05,1,weighted,weekly,7/19/2022 0:00
USA,5/28/2022 0:00,B.1.617.2,0,,NULL,1,weighted,weekly,7/19/2022 0:00
USA,5/28/2022 0:00,BA.1.1,0.00077516,0.001481916,0.000350533,1,weighted,weekly,7/19/2022 0:00
USA,5/28/2022 0:00,BA.2,0.291858852,0.30591625,0.278093487,0,weighted,weekly,7/19/2022 0:00
USA,5/28/2022 0:00,BA.2.12.1,0.624369144,0.642011523,0.606476188,0,weighted,weekly,7/19/2022 0:00
USA,5/28/2022 0:00,BA.4,0.034892298,0.039933104,0.030325262,0,weighted,weekly,7/19/2022 0:00
USA,5/28/2022 0:00,BA.5,0.045599695,0.051057767,0.040569436,0,weighted,weekly,7/19/2022 0:00
USA,5/28/2022 0:00,Other,0.002262074,0.003251384,0.001512991,0,weighted,weekly,7/19/2022 0:00
USA,5/28/2022 0:00,B.1.1.529,0.000567839,0.001972953,7.64E-05,1,weighted,weekly,7/26/2022 0:00
USA,5/28/2022 0:00,B.1.617.2,0,,NULL,1,weighted,weekly,7/26/2022 0:00
USA,5/28/2022 0:00,BA.1.1,0.000932008,0.001769717,0.000425814,1,weighted,weekly,7/26/2022 0:00
USA,5/28/2022 0:00,BA.2,0.292414457,0.306750536,0.278380811,0,weighted,weekly,7/26/2022 0:00
USA,5/28/2022 0:00,BA.2.12.1,0.623703361,0.641283631,0.605875731,0,weighted,weekly,7/26/2022 0:00
USA,5/28/2022 0:00,BA.4,0.034680206,0.039522596,0.030279309,0,weighted,weekly,7/26/2022 0:00
USA,5/28/2022 0:00,BA.5,0.045475204,0.0509107,0.040465258,0,weighted,weekly,7/26/2022 0:00
USA,5/28/2022 0:00,Other,0.002226933,0.00320121,0.001489299,0,weighted,weekly,7/26/2022 0:00
USA,5/28/2022 0:00,BA.5,0.041880816,0.051682651,0.033831615,NULL,smoothed,weekly,6/7/2022 0:00
USA,5/28/2022 0:00,B.1.1.529,3.11E-05,5.89E-05,1.59E-05,NULL,smoothed,weekly,6/7/2022 0:00
USA,5/28/2022 0:00,BA.4,0.032957461,0.043110441,0.025071654,NULL,smoothed,weekly,6/7/2022 0:00
USA,5/28/2022 0:00,B.1.617.2,7.07E-12,2.78E-11,1.29E-12,NULL,smoothed,weekly,6/7/2022 0:00
USA,5/28/2022 0:00,BA.2.12.1,0.592419565,0.622816861,0.561310053,NULL,smoothed,weekly,6/7/2022 0:00
USA,5/28/2022 0:00,BA.1.1,0.000470649,0.000593432,0.000372684,NULL,smoothed,weekly,6/7/2022 0:00
USA,5/28/2022 0:00,BA.2,0.331490964,0.357941926,0.306048393,NULL,smoothed,weekly,6/7/2022 0:00
USA,5/28/2022 0:00,Other,0.000749465,0.001350202,0.000405828,NULL,smoothed,weekly,6/7/2022 0:00
USA,5/28/2022 0:00,B.1.1.529,0.000557981,0.001922515,7.68E-05,1,weighted,weekly,8/9/2022 0:00
USA,5/28/2022 0:00,B.1.617.2,0,,NULL,1,weighted,weekly,8/9/2022 0:00
USA,5/28/2022 0:00,BA.1.1,0.000934747,0.001777576,0.000426094,1,weighted,weekly,8/9/2022 0:00
USA,5/28/2022 0:00,BA.2,0.292480469,0.306827068,0.278436631,0,weighted,weekly,8/9/2022 0:00
USA,5/28/2022 0:00,BA.2.12.1,0.623512805,0.64107883,0.605700195,0,weighted,weekly,8/9/2022 0:00
USA,5/28/2022 0:00,BA.4,0.033855174,0.038686883,0.029473115,0,weighted,weekly,8/9/2022 0:00
USA,5/28/2022 0:00,BA.4.6,0.000869057,0.001643809,0.000399405,1,weighted,weekly,8/9/2022 0:00
USA,5/28/2022 0:00,BA.5,0.045604434,0.051052723,0.040582445,0,weighted,weekly,8/9/2022 0:00
USA,5/28/2022 0:00,Other,0.002185358,0.003154198,0.001454184,0,weighted,weekly,8/9/2022 0:00
USA,5/28/2022 0:00,B.1.1.529,0.000104285,0.000316818,1.97E-05,1,weighted,weekly,10/14/2022 0:00
USA,5/28/2022 0:00,B.1.617.2,0,,NULL,1,weighted,weekly,10/14/2022 0:00
USA,5/28/2022 0:00,BA.1.1,0.001062965,0.001905168,0.000529116,0,weighted,weekly,10/14/2022 0:00
USA,5/28/2022 0:00,BA.2,0.292203993,0.306032032,0.278657973,0,weighted,weekly,10/14/2022 0:00
USA,5/28/2022 0:00,BA.2.12.1,0.622728646,0.639899194,0.605324268,0,weighted,weekly,10/14/2022 0:00
USA,5/28/2022 0:00,BA.2.75,0,,NULL,1,weighted,weekly,10/14/2022 0:00
USA,5/28/2022 0:00,BA.2.75.2,0,,NULL,1,weighted,weekly,10/14/2022 0:00
USA,5/28/2022 0:00,BA.4,0.03431214,0.039157692,0.02991306,0,weighted,weekly,10/14/2022 0:00
USA,5/28/2022 0:00,BA.4.6,0.000967049,0.001786667,0.000460386,1,weighted,weekly,10/14/2022 0:00
USA,5/28/2022 0:00,BA.5,0.04569659,0.051081549,0.04072769,0,weighted,weekly,10/14/2022 0:00
USA,5/28/2022 0:00,BF.7,0,,NULL,1,weighted,weekly,10/14/2022 0:00
USA,5/28/2022 0:00,BQ.1,0,,NULL,1,weighted,weekly,10/14/2022 0:00
USA,5/28/2022 0:00,BQ.1.1,0,,NULL,1,weighted,weekly,10/14/2022 0:00
USA,5/28/2022 0:00,Other,0.002924355,0.004096515,0.002018573,0,weighted,weekly,10/14/2022 0:00
USA,5/28/2022 0:00,B.1.1.529,7.94E-05,0.000294354,8.93E-06,1,weighted,weekly,6/28/2022 0:00
USA,5/28/2022 0:00,B.1.617.2,0,,NULL,1,weighted,weekly,6/28/2022 0:00
USA,5/28/2022 0:00,BA.1.1,0.000420147,0.000869761,0.000167581,1,weighted,weekly,6/28/2022 0:00
USA,5/28/2022 0:00,BA.2,0.287306637,0.302117378,0.272829562,0,weighted,weekly,6/28/2022 0:00
USA,5/28/2022 0:00,BA.2.12.1,0.631413221,0.649959266,0.612571776,0,weighted,weekly,6/28/2022 0:00
USA,5/28/2022 0:00,BA.4,0.034344655,0.03949295,0.029696776,0,weighted,weekly,6/28/2022 0:00
USA,5/28/2022 0:00,BA.5,0.045646328,0.051392689,0.040371556,0,weighted,weekly,6/28/2022 0:00
USA,5/28/2022 0:00,Other,0.000789595,0.001425815,0.000388826,1,weighted,weekly,6/28/2022 0:00
USA,5/28/2022 0:00,B.1.1.529,0.000536307,0.001810092,7.79E-05,1,weighted,weekly,9/9/2022 0:00
USA,5/28/2022 0:00,B.1.617.2,0,,NULL,1,weighted,weekly,9/9/2022 0:00
USA,5/28/2022 0:00,BA.1.1,0.001028143,0.001858097,0.000505644,1,weighted,weekly,9/9/2022 0:00
USA,5/28/2022 0:00,BA.2,0.290817082,0.30464077,0.277277857,0,weighted,weekly,9/9/2022 0:00
USA,5/28/2022 0:00,BA.2.12.1,0.624009848,0.641188562,0.606594324,0,weighted,weekly,9/9/2022 0:00
USA,5/28/2022 0:00,BA.4,0.033994228,0.038785677,0.029643649,0,weighted,weekly,9/9/2022 0:00
USA,5/28/2022 0:00,BA.4.6,0.001003282,0.001831519,0.000486182,1,weighted,weekly,9/9/2022 0:00
USA,5/28/2022 0:00,BA.5,0.045728173,0.051085565,0.040782493,0,weighted,weekly,9/9/2022 0:00
USA,5/28/2022 0:00,Other,0.002882927,0.004076168,0.001967549,0,weighted,weekly,9/9/2022 0:00
USA,5/28/2022 0:00,B.1.1.529,0.000516685,0.001709367,7.91E-05,1,weighted,weekly,8/26/2022 0:00
USA,5/28/2022 0:00,B.1.617.2,0,,NULL,1,weighted,weekly,8/26/2022 0:00
USA,5/28/2022 0:00,BA.1.1,0.000994053,0.00182184,0.000478917,1,weighted,weekly,8/26/2022 0:00
USA,5/28/2022 0:00,BA.2,0.290657252,0.304468691,0.277130067,0,weighted,weekly,8/26/2022 0:00
USA,5/28/2022 0:00,BA.2.12.1,0.624388695,0.641595066,0.606943905,0,weighted,weekly,8/26/2022 0:00
USA,5/28/2022 0:00,BA.4,0.033988703,0.038814619,0.029609766,0,weighted,weekly,8/26/2022 0:00
USA,5/28/2022 0:00,BA.4.6,0.000870232,0.001648078,0.000399192,1,weighted,weekly,8/26/2022 0:00
USA,5/28/2022 0:00,BA.5,0.045704372,0.051112346,0.040715799,0,weighted,weekly,8/26/2022 0:00
USA,5/28/2022 0:00,Other,0.002879999,0.004081108,0.001960194,0,weighted,weekly,8/26/2022 0:00
USA,5/28/2022 0:00,B.1.1.529,0.000530472,0.001782562,7.80E-05,1,weighted,weekly,10/7/2022 0:00
USA,5/28/2022 0:00,B.1.617.2,0,,NULL,1,weighted,weekly,10/7/2022 0:00
USA,5/28/2022 0:00,BA.1.1,0.001064304,0.001908119,0.00052956,0,weighted,weekly,10/7/2022 0:00
USA,5/28/2022 0:00,BA.2,0.290904194,0.304630905,0.277457893,0,weighted,weekly,10/7/2022 0:00
USA,5/28/2022 0:00,BA.2.12.1,0.623680294,0.64078325,0.606343269,0,weighted,weekly,10/7/2022 0:00
USA,5/28/2022 0:00,BA.2.75,0,,NULL,1,weighted,weekly,10/7/2022 0:00
USA,5/28/2022 0:00,BA.4,0.034291159,0.039124463,0.029902445,0,weighted,weekly,10/7/2022 0:00
USA,5/28/2022 0:00,BA.4.6,0.001001533,0.001827555,0.000485637,1,weighted,weekly,10/7/2022 0:00
USA,5/28/2022 0:00,BA.5,0.045650497,0.050991584,0.040719394,0,weighted,weekly,10/7/2022 0:00
USA,5/28/2022 0:00,BF.7,0,,NULL,1,weighted,weekly,10/7/2022 0:00
USA,5/28/2022 0:00,Other,0.002877557,0.004053741,0.001972679,0,weighted,weekly,10/7/2022 0:00
USA,5/28/2022 0:00,B.1.1.529,0.000512079,0.001688407,7.90E-05,1,weighted,weekly,8/19/2022 0:00
USA,5/28/2022 0:00,B.1.617.2,0,,NULL,1,weighted,weekly,8/19/2022 0:00
USA,5/28/2022 0:00,BA.1.1,0.000983805,0.001839799,0.000459948,1,weighted,weekly,8/19/2022 0:00
USA,5/28/2022 0:00,BA.2,0.290672243,0.304560661,0.277071238,0,weighted,weekly,8/19/2022 0:00
USA,5/28/2022 0:00,BA.2.12.1,0.62448293,0.641741455,0.606984317,0,weighted,weekly,8/19/2022 0:00
USA,5/28/2022 0:00,BA.4,0.033910479,0.038731933,0.029536184,0,weighted,weekly,8/19/2022 0:00
USA,5/28/2022 0:00,BA.4.6,0.000868759,0.001645404,0.000398474,1,weighted,weekly,8/19/2022 0:00
USA,5/28/2022 0:00,BA.5,0.045694519,0.051151577,0.040664263,0,weighted,weekly,8/19/2022 0:00
USA,5/28/2022 0:00,Other,0.002875174,0.004073084,0.001957609,0,weighted,weekly,8/19/2022 0:00
USA,5/28/2022 0:00,B.1.1.529,7.58E-05,0.000285827,8.11E-06,1,weighted,weekly,7/5/2022 0:00
USA,5/28/2022 0:00,B.1.617.2,0,,NULL,1,weighted,weekly,7/5/2022 0:00
USA,5/28/2022 0:00,BA.1.1,0.000720523,0.001414806,0.000312641,1,weighted,weekly,7/5/2022 0:00
USA,5/28/2022 0:00,BA.2,0.287956327,0.302281976,0.273941785,0,weighted,weekly,7/5/2022 0:00
USA,5/28/2022 0:00,BA.2.12.1,0.631068885,0.648891687,0.612974226,0,weighted,weekly,7/5/2022 0:00
USA,5/28/2022 0:00,BA.4,0.03449472,0.039603215,0.029877348,0,weighted,weekly,7/5/2022 0:00
USA,5/28/2022 0:00,BA.5,0.04495867,0.050538432,0.039831258,0,weighted,weekly,7/5/2022 0:00
USA,5/28/2022 0:00,Other,0.000725061,0.001293785,0.000363291,0,weighted,weekly,7/5/2022 0:00
USA,5/28/2022 0:00,B.1.1.529,0.000533324,0.001794403,7.81E-05,1,weighted,weekly,9/23/2022 0:00
USA,5/28/2022 0:00,B.1.617.2,0,,NULL,1,weighted,weekly,9/23/2022 0:00
USA,5/28/2022 0:00,BA.1.1,0.001028534,0.001859312,0.000505633,1,weighted,weekly,9/23/2022 0:00
USA,5/28/2022 0:00,BA.2,0.290804625,0.304623723,0.27726984,0,weighted,weekly,9/23/2022 0:00
USA,5/28/2022 0:00,BA.2.12.1,0.62409097,0.641259432,0.606685758,0,weighted,weekly,9/23/2022 0:00
USA,5/28/2022 0:00,BA.2.75,0,,NULL,1,weighted,weekly,9/23/2022 0:00
USA,5/28/2022 0:00,BA.4,0.033989843,0.038782496,0.029638326,0,weighted,weekly,9/23/2022 0:00
USA,5/28/2022 0:00,BA.4.6,0.001004594,0.0018342,0.000486706,1,weighted,weekly,9/23/2022 0:00
USA,5/28/2022 0:00,BA.5,0.045673516,0.051026486,0.040732086,0,weighted,weekly,9/23/2022 0:00
USA,5/28/2022 0:00,BF.7,0,,NULL,1,weighted,weekly,9/23/2022 0:00
USA,5/28/2022 0:00,Other,0.002874572,0.004064525,0.001961749,0,weighted,weekly,9/23/2022 0:00
USA,5/28/2022 0:00,B.1.1.529,4.08E-05,0.000248398,6.70E-07,1,weighted,weekly,6/21/2022 0:00
USA,5/28/2022 0:00,B.1.617.2,0,,NULL,1,weighted,weekly,6/21/2022 0:00
USA,5/28/2022 0:00,BA.1.1,0.00026963,0.000710951,6.92E-05,1,weighted,weekly,6/21/2022 0:00
USA,5/28/2022 0:00,BA.2,0.289158314,0.30605343,0.272690386,0,weighted,weekly,6/21/2022 0:00
USA,5/28/2022 0:00,BA.2.12.1,0.632026017,0.652158439,0.611543417,0,weighted,weekly,6/21/2022 0:00
USA,5/28/2022 0:00,BA.4,0.03281232,0.037827477,0.028293947,0,weighted,weekly,6/21/2022 0:00
USA,5/28/2022 0:00,BA.5,0.044893965,0.051027466,0.039303008,0,weighted,weekly,6/21/2022 0:00
USA,5/28/2022 0:00,Other,0.000798963,0.001544741,0.000355091,1,weighted,weekly,6/21/2022 0:00
USA,5/28/2022 0:00,B.1.1.529,0.000528981,0.001778146,7.77E-05,1,weighted,weekly,9/16/2022 0:00
USA,5/28/2022 0:00,B.1.617.2,0,,NULL,1,weighted,weekly,9/16/2022 0:00
USA,5/28/2022 0:00,BA.1.1,0.001021987,0.001847266,0.000502501,1,weighted,weekly,9/16/2022 0:00
USA,5/28/2022 0:00,BA.2,0.291044801,0.304816157,0.277555376,0,weighted,weekly,9/16/2022 0:00
USA,5/28/2022 0:00,BA.2.12.1,0.62371254,0.640804112,0.606387198,0,weighted,weekly,9/16/2022 0:00
USA,5/28/2022 0:00,BA.2.75,0,,NULL,1,weighted,weekly,9/16/2022 0:00
USA,5/28/2022 0:00,BA.4,0.033964191,0.038739979,0.029626898,0,weighted,weekly,9/16/2022 0:00
USA,5/28/2022 0:00,BA.4.6,0.000998028,0.001822207,0.000483529,1,weighted,weekly,9/16/2022 0:00
USA,5/28/2022 0:00,BA.5,0.045828607,0.051212121,0.040859781,0,weighted,weekly,9/16/2022 0:00
USA,5/28/2022 0:00,BF.7,0,,NULL,1,weighted,weekly,9/16/2022 0:00
USA,5/28/2022 0:00,Other,0.002900857,0.00408979,0.001986731,0,weighted,weekly,9/16/2022 0:00
USA,5/28/2022 0:00,B.1.1.529,0.000107978,0.000329462,2.02E-05,1,weighted,weekly,7/12/2022 0:00
USA,5/28/2022 0:00,B.1.617.2,0,,NULL,1,weighted,weekly,7/12/2022 0:00
USA,5/28/2022 0:00,BA.1.1,0.000789018,0.001503933,0.00035842,1,weighted,weekly,7/12/2022 0:00
USA,5/28/2022 0:00,BA.2,0.288880497,0.303245276,0.274826556,0,weighted,weekly,7/12/2022 0:00
USA,5/28/2022 0:00,BA.2.12.1,0.63139689,0.649081647,0.613443732,0,weighted,weekly,7/12/2022 0:00
USA,5/28/2022 0:00,BA.4,0.03396621,0.038969718,0.029441696,0,weighted,weekly,7/12/2022 0:00
USA,5/28/2022 0:00,BA.5,0.044168677,0.049624607,0.039153535,0,weighted,weekly,7/12/2022 0:00
USA,5/28/2022 0:00,Other,0.000690732,0.001182533,0.000367116,0,weighted,weekly,7/12/2022 0:00
USA,5/28/2022 0:00,B.1.1.529,0.000525632,0.001755069,7.85E-05,1,weighted,weekly,9/2/2022 0:00
USA,5/28/2022 0:00,B.1.617.2,0,,NULL,1,weighted,weekly,9/2/2022 0:00
USA,5/28/2022 0:00,BA.1.1,0.000994369,0.001822754,0.000478939,1,weighted,weekly,9/2/2022 0:00
USA,5/28/2022 0:00,BA.2,0.29098168,0.304787755,0.277459055,0,weighted,weekly,9/2/2022 0:00
USA,5/28/2022 0:00,BA.2.12.1,0.623896301,0.641093075,0.606462419,0,weighted,weekly,9/2/2022 0:00
USA,5/28/2022 0:00,BA.4,0.033959672,0.038764086,0.029598815,0,weighted,weekly,9/2/2022 0:00
USA,5/28/2022 0:00,BA.4.6,0.000970253,0.001793549,0.000461542,1,weighted,weekly,9/2/2022 0:00
USA,5/28/2022 0:00,BA.5,0.045803752,0.051158294,0.040859845,0,weighted,weekly,9/2/2022 0:00
USA,5/28/2022 0:00,Other,0.002868331,0.004068132,0.001950159,0,weighted,weekly,9/2/2022 0:00
USA,5/28/2022 0:00,B.1.1.529,0.000532103,0.001791437,7.78E-05,1,weighted,weekly,9/30/2022 0:00
USA,5/28/2022 0:00,B.1.617.2,0,,NULL,1,weighted,weekly,9/30/2022 0:00
USA,5/28/2022 0:00,BA.1.1,0.001068554,0.001914565,0.000532147,0,weighted,weekly,9/30/2022 0:00
USA,5/28/2022 0:00,BA.2,0.291082978,0.304896921,0.277552605,0,weighted,weekly,9/30/2022 0:00
USA,5/28/2022 0:00,BA.2.12.1,0.623449326,0.6406551,0.606007218,0,weighted,weekly,9/30/2022 0:00
USA,5/28/2022 0:00,BA.2.75,0,,NULL,1,weighted,weekly,9/30/2022 0:00
USA,5/28/2022 0:00,BA.4,0.034281809,0.039121777,0.029887708,0,weighted,weekly,9/30/2022 0:00
USA,5/28/2022 0:00,BA.4.6,0.001001873,0.001828718,0.00048559,1,weighted,weekly,9/30/2022 0:00
USA,5/28/2022 0:00,BA.5,0.04567628,0.051031485,0.040732913,0,weighted,weekly,9/30/2022 0:00
USA,5/28/2022 0:00,BF.7,0,,NULL,1,weighted,weekly,9/30/2022 0:00
USA,5/28/2022 0:00,Other,0.002907065,0.004100998,0.001989523,0,weighted,weekly,9/30/2022 0:00
USA,5/28/2022 0:00,BA.1.1,0.000507471,0.000651893,0.000394265,NULL,smoothed,weekly,5/31/2022 0:00
