variant,week_ending,share
B.1.1.529,2022-03-19,0.073384233
Other,2022-03-19,0.00133234
BA.1.1,2022-03-19,0.494274288
BA.2,2022-03-19,0.414350599
BA.2.12.1,2022-03-19,0.014962027
Other,2022-03-19,0.001696509
B.1.1.529,2022-03-19,0.073109724
Other,2022-03-19,0.001402972
BA.1.1,2022-03-19,0.497098356
BA.2,2022-03-19,0.409497321
BA.2.12.1,2022-03-19,0.017093536
Other,2022-03-19,0.0
Other,2022-03-19,0.0
Other,2022-03-19,0.00179811
BA.1.1,2022-03-19,0.572915137
BA.2,2022-03-19,0.348540217
Other,2022-03-19,4.87e-08
B.1.1.529,2022-03-19,0.078544602
Other,2022-03-19,9.99e-09
B.1.1.529,2022-03-19,0.093285337
Other,2022-03-19,0.001444033
BA.1.1,2022-03-19,0.466563791
BA.2,2022-03-19,0.438503683
Other,2022-03-19,0.000203152
B.1.1.529,2022-03-19,0.073115148
Other,2022-03-19,0.001406149
BA.1.1,2022-03-19,0.497149765
BA.2,2022-03-19,0.409449905
BA.2.12.1,2022-03-19,0.017085509
Other,2022-03-19,0.0
Other,2022-03-19,0.0
Other,2022-03-19,0.0
Other,2022-03-19,0.001793524
B.1.1.529,2022-03-19,0.073604047
Other,2022-03-19,0.001338469
BA.1.1,2022-03-19,0.502485037
BA.2,2022-03-19,0.40537706
BA.2.12.1,2022-03-19,0.016239878
Other,2022-03-19,0.0
Other,2022-03-19,0.0
Other,2022-03-19,0.000955483
B.1.1.529,2022-03-19,0.072164595
Other,2022-03-19,0.001413543
BA.1.1,2022-03-19,0.496138811
BA.2,2022-03-19,0.411460727
BA.2.12.1,2022-03-19,0.017014684
Other,2022-03-19,0.0
Other,2022-03-19,0.0
Other,2022-03-19,0.0
Other,2022-03-19,0.0
Other,2022-03-19,4.62e-05
Other,2022-03-19,0.0
Other,2022-03-19,0.0
Other,2022-03-19,0.0
Other,2022-03-19,0.001761406
B.1.1.529,2022-03-19,0.074556246
Other,2022-03-19,0.001442818
BA.1.1,2022-03-19,0.502024174
BA.2,2022-03-19,0.404035389
BA.2.12.1,2022-03-19,0.016993333
Other,2022-03-19,0.0
Other,2022-03-19,0.0
Other,2022-03-19,0.000948045
B.1.1.529,2022-03-19,0.073226601
Other,2022-03-19,0.001419428
BA.1.1,2022-03-19,0.497751921
BA.2,2022-03-19,0.408719808
BA.2.12.1,2022-03-19,0.017103428
Other,2022-03-19,0.0
Other,2022-03-19,0.0
Other,2022-03-19,0.0
Other,2022-03-19,0.001778804
B.1.1.529,2022-03-19,0.072868921
Other,2022-03-19,0.001411491
BA.1.1,2022-03-19,0.497573584
BA.2,2022-03-19,0.409271061
BA.2.12.1,2022-03-19,0.017096322
Other,2022-03-19,0.0
Other,2022-03-19,0.0
Other,2022-03-19,0.0
Other,2022-03-19,0.001778618
B.1.1.529,2022-03-19,0.07288684
Other,2022-03-19,0.001416686
BA.1.1,2022-03-19,0.496387571
BA.2,2022-03-19,0.410494685
BA.2.12.1,2022-03-19,0.017014848
Other,2022-03-19,0.0
Other,2022-03-19,0.0
Other,2022-03-19,0.0
Other,2022-03-19,4.61e-05
Other,2022-03-19,0.0
Other,2022-03-19,0.001753269
B.1.1.529,2022-03-19,0.072894536
Other,2022-03-19,0.001412444
BA.1.1,2022-03-19,0.497796535
BA.2,2022-03-19,0.409032017
BA.2.12.1,2022-03-19,0.017087411
Other,2022-03-19,0.0
Other,2022-03-19,0.0
Other,2022-03-19,0.0
Other,2022-03-19,0.001777047
B.1.1.529,2022-03-19,0.074378096
Other,2022-03-19,0.001431283
BA.1.1,2022-03-19,0.501471579
BA.2,2022-03-19,0.404795289
BA.2.12.1,2022-03-19,0.016977238
Other,2022-03-19,0.0
Other,2022-03-19,0.0
Other,2022-03-19,0.000946507
B.1.1.529,2022-03-19,0.073293224
Other,2022-03-19,0.001425041
BA.1.1,2022-03-19,0.497943252
BA.2,2022-03-19,0.408376247
BA.2.12.1,2022-03-19,0.017133176
Other,2022-03-19,0.0
Other,2022-03-19,0.0
Other,2022-03-19,0.0
Other,2022-03-19,4.65e-05
Other,2022-03-19,0.0
Other,2022-03-19,0.00178259
B.1.1.529,2022-03-19,0.074685104
Other,2022-03-19,0.001338918
BA.1.1,2022-03-19,0.501632631
BA.2,2022-03-19,0.404375494
BA.2.12.1,2022-03-19,0.017016359
Other,2022-03-19,0.0
Other,2022-03-19,0.0
Other,2022-03-19,0.000951486
B.1.1.529,2022-03-19,0.073175967
Other,2022-03-19,0.001323534
BA.1.1,2022-03-19,0.494396389
BA.2,2022-03-19,0.414469391
BA.2.12.1,2022-03-19,0.014941297
Other,2022-03-19,0.001693425
B.1.1.529,2022-03-19,0.073234841
Other,2022-03-19,0.001419136
BA.1.1,2022-03-19,0.497900128
BA.2,2022-03-19,0.40857628
BA.2.12.1,2022-03-19,0.017049955
Other,2022-03-19,0.0
Other,2022-03-19,0.0
Other,2022-03-19,0.0
Other,2022-03-19,4.62e-05
Other,2022-03-19,0.0
Other,2022-03-19,0.001773424
B.1.1.529,2022-03-19,0.074446306
Other,2022-03-19,0.001436409
BA.1.1,2022-03-19,0.501688004
BA.2,2022-03-19,0.404498309
BA.2.12.1,2022-03-19,0.01698417
Other,2022-03-19,0.0
Other,2022-03-19,0.0
Other,2022-03-19,0.000946782
B.1.1.529,2022-03-19,0.072916798
Other,2022-03-19,0.001415601
BA.1.1,2022-03-19,0.497802645
BA.2,2022-03-19,0.408985138
BA.2.12.1,2022-03-19,0.017101023
Other,2022-03-19,0.0
Other,2022-03-19,0.0
Other,2022-03-19,0.0
Other,2022-03-19,0.001778799
B.1.1.529,2022-03-19,0.074027389
Other,2022-03-19,0.001338649
BA.1.1,2022-03-19,0.494258136
BA.2,2022-03-19,0.41384691
BA.2.12.1,2022-03-19,0.014881406
Other,2022-03-19,0.001647519
B.1.1.529,2022-03-19,0.072799549
Other,2022-03-19,0.001414512
BA.1.1,2022-03-19,0.496635467
BA.2,2022-03-19,0.410336852
BA.2.12.1,2022-03-19,0.017012071
Other,2022-03-19,0.0
Other,2022-03-19,0.0
Other,2022-03-19,0.0
Other,2022-03-19,4.62e-05
Other,2022-03-19,0.0
Other,2022-03-19,0.001755373
B.1.1.529,2022-03-19,0.07308007
Other,2022-03-19,0.001347964
BA.1.1,2022-03-19,0.495102823
BA.2,2022-03-19,0.412670165
BA.2.12.1,2022-03-19,0.016120717
Other,2022-03-19,0.001678267
B.1.1.529,2022-03-19,0.072197787
Other,2022-03-19,0.001416355
BA.1.1,2022-03-19,0.496313184
BA.2,2022-03-19,0.411249369
BA.2.12.1,2022-03-19,0.017015902
Other,2022-03-19,0.0
Other,2022-03-19,0.0
Other,2022-03-19,0.0
Other,2022-03-19,0.0
Other,2022-03-19,4.61e-05
Other,2022-03-19,0.0
Other,2022-03-19,0.0
Other,2022-03-19,0.0
Other,2022-03-19,0.00176126
B.1.1.529,2022-03-12,0.113079794
Other,2022-03-12,0.000884948
BA.1.1,2022-03-12,0.621370733
BA.2,2022-03-12,0.258094281
Other,2022-03-12,0.00539272
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.001177536
B.1.1.529,2022-03-12,0.112915583
Other,2022-03-12,0.000887496
BA.1.1,2022-03-12,0.621090472
BA.2,2022-03-12,0.258543432
Other,2022-03-12,0.005386689
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.001176333
B.1.1.529,2022-03-12,0.113519423
Other,2022-03-12,0.000906149
BA.1.1,2022-03-12,0.626089811
BA.2,2022-03-12,0.253613323
Other,2022-03-12,0.005485312
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.000385953
B.1.1.529,2022-03-12,0.140550375
Other,2022-03-12,0.000815732
BA.1.1,2022-03-12,0.590936244
BA.2,2022-03-12,0.263442665
Other,2022-03-12,0.004254997
Other,2022-03-12,0.0
B.1.1.529,2022-03-12,0.112593397
Other,2022-03-12,0.000909343
BA.1.1,2022-03-12,0.608053148
BA.2,2022-03-12,0.278444111
Other,2022-03-12,0.0
B.1.1.529,2022-03-12,0.108865097
Other,2022-03-12,0.000811679
BA.1.1,2022-03-12,0.621760786
BA.2,2022-03-12,0.262028217
Other,2022-03-12,0.005305241
Other,2022-03-12,0.001229008
B.1.1.529,2022-03-12,0.12047971
Other,2022-03-12,0.00065267
BA.1.1,2022-03-12,0.601858795
BA.2,2022-03-12,0.276940107
Other,2022-03-12,6.87e-05
B.1.1.529,2022-03-12,0.112758249
Other,2022-03-12,0.000851704
BA.1.1,2022-03-12,0.620164096
BA.2,2022-03-12,0.260552973
Other,2022-03-12,0.004313348
Other,2022-03-12,0.001359661
B.1.1.529,2022-03-12,0.112711571
Other,2022-03-12,0.000887761
BA.1.1,2022-03-12,0.620707452
BA.2,2022-03-12,0.259169072
Other,2022-03-12,0.005392334
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.001131817
B.1.1.529,2022-03-12,0.112856239
Other,2022-03-12,0.000852192
BA.1.1,2022-03-12,0.620252967
BA.2,2022-03-12,0.260368466
Other,2022-03-12,0.004312035
Other,2022-03-12,0.001358139
B.1.1.529,2022-03-12,0.112853713
Other,2022-03-12,0.000888674
BA.1.1,2022-03-12,0.620712698
BA.2,2022-03-12,0.258990049
Other,2022-03-12,0.005379915
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.001174968
BA.1.1,2022-03-12,0.667344809
BA.2,2022-03-12,0.222754389
Other,2022-03-12,2.22e-07
B.1.1.529,2022-03-12,0.109900564
Other,2022-03-12,3.81e-08
B.1.1.529,2022-03-12,0.131498113
Other,2022-03-12,0.000631239
BA.1.1,2022-03-12,0.590175986
BA.2,2022-03-12,0.277694643
Other,2022-03-12,0.0
B.1.1.529,2022-03-12,0.112910271
Other,2022-03-12,0.00088595
BA.1.1,2022-03-12,0.62108624
BA.2,2022-03-12,0.258560568
Other,2022-03-12,0.005381637
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.001175327
B.1.1.529,2022-03-12,0.112489596
Other,2022-03-12,0.000906328
BA.1.1,2022-03-12,0.627218127
BA.2,2022-03-12,0.254018754
Other,2022-03-12,0.004980631
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.000386576
B.1.1.529,2022-03-12,0.112495914
Other,2022-03-12,0.000876747
BA.1.1,2022-03-12,0.620667517
BA.2,2022-03-12,0.259617954
Other,2022-03-12,0.005255621
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.001086236
B.1.1.529,2022-03-12,0.113423109
Other,2022-03-12,0.000901231
BA.1.1,2022-03-12,0.627024055
BA.2,2022-03-12,0.252776295
Other,2022-03-12,0.005488753
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.000386557
B.1.1.529,2022-03-12,0.112940662
Other,2022-03-12,0.0008836
BA.1.1,2022-03-12,0.621710539
BA.2,2022-03-12,0.258113116
Other,2022-03-12,0.00529527
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.001056786
B.1.1.529,2022-03-12,0.112942219
Other,2022-03-12,0.00088504
BA.1.1,2022-03-12,0.62125808
BA.2,2022-03-12,0.258524179
Other,2022-03-12,0.005290003
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.001100493
BA.1.1,2022-03-12,0.660634339
BA.2,2022-03-12,0.231113628
Other,2022-03-12,2.22e-07
B.1.1.529,2022-03-12,0.108251795
Other,2022-03-12,2.99e-08
B.1.1.529,2022-03-12,0.11292208
Other,2022-03-12,0.000877574
BA.1.1,2022-03-12,0.621158779
BA.2,2022-03-12,0.25873062
Other,2022-03-12,0.005258635
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.001052296
B.1.1.529,2022-03-12,0.112972133
Other,2022-03-12,0.000884158
BA.1.1,2022-03-12,0.621464133
BA.2,2022-03-12,0.258291364
Other,2022-03-12,0.005288456
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.001099723
B.1.1.529,2022-03-12,0.11317388
Other,2022-03-12,0.000902583
BA.1.1,2022-03-12,0.626629949
BA.2,2022-03-12,0.253432631
Other,2022-03-12,0.00547683
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.000384152
B.1.1.529,2022-03-12,0.113077983
Other,2022-03-12,0.000884123
BA.1.1,2022-03-12,0.621815264
BA.2,2022-03-12,0.257858068
Other,2022-03-12,0.005305275
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.001059285
B.1.1.529,2022-03-12,0.113487802
Other,2022-03-12,0.000903432
BA.1.1,2022-03-12,0.626876593
BA.2,2022-03-12,0.252856731
Other,2022-03-12,0.005488729
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.000386667
B.1.1.529,2022-03-12,0.112669915
Other,2022-03-12,0.000892635
BA.1.1,2022-03-12,0.620256126
BA.2,2022-03-12,0.260521978
Other,2022-03-12,0.004302911
Other,2022-03-12,0.001356426
B.1.1.529,2022-03-12,0.112875238
Other,2022-03-12,0.000879577
BA.1.1,2022-03-12,0.621965587
BA.2,2022-03-12,0.257945031
Other,2022-03-12,0.005280144
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.001054438
B.1.1.529,2022-03-12,0.113283001
Other,2022-03-12,0.000901842
BA.1.1,2022-03-12,0.626789451
BA.2,2022-03-12,0.253157735
Other,2022-03-12,0.005482728
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.000385255
B.1.1.529,2022-03-12,0.113046244
Other,2022-03-12,0.000884342
BA.1.1,2022-03-12,0.621447325
BA.2,2022-03-12,0.258226693
Other,2022-03-12,0.005293792
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.00110159
B.1.1.529,2022-03-12,0.111566186
Other,2022-03-12,0.000861517
BA.1.1,2022-03-12,0.620268106
BA.2,2022-03-12,0.26159811
Other,2022-03-12,0.004345175
Other,2022-03-12,0.001360937
B.1.1.529,2022-03-12,0.112884469
Other,2022-03-12,0.000877868
BA.1.1,2022-03-12,0.621057153
BA.2,2022-03-12,0.258872271
Other,2022-03-12,0.005256709
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.001051521
B.1.1.529,2022-03-12,0.108377121
Other,2022-03-12,0.000862799
BA.1.1,2022-03-12,0.621895552
BA.2,2022-03-12,0.262245089
Other,2022-03-12,0.005225556
Other,2022-03-12,0.001393876
B.1.1.529,2022-03-12,0.112564854
Other,2022-03-12,0.000876133
BA.1.1,2022-03-12,0.620792031
BA.2,2022-03-12,0.259422183
Other,2022-03-12,0.005257866
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.0
Other,2022-03-12,0.001086961
B.1.1.529,2022-03-05,0.14005366
Other,2022-03-05,0.001191951
BA.1.1,2022-03-05,0.719485641
BA.2,2022-03-05,0.136635482
Other,2022-03-05,0.001226958
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.001406301
B.1.1.529,2022-03-05,0.140144244
Other,2022-03-05,0.001198111
BA.1.1,2022-03-05,0.719028652
BA.2,2022-03-05,0.136991158
Other,2022-03-05,0.001225226
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.001412585
B.1.1.529,2022-03-05,0.139548913
Other,2022-03-05,0.001238702
BA.1.1,2022-03-05,0.722967923
BA.2,2022-03-05,0.134243935
Other,2022-03-05,0.001239085
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.000761459
B.1.1.529,2022-03-05,0.175469846
Other,2022-03-05,0.001032022
BA.1.1,2022-03-05,0.685078084
BA.2,2022-03-05,0.137278348
Other,2022-03-05,0.000942118
Other,2022-03-05,0.000199599
B.1.1.529,2022-03-05,0.151310623
Other,2022-03-05,0.000811784
BA.1.1,2022-03-05,0.704544604
BA.2,2022-03-05,0.143332973
Other,2022-03-05,0.0
B.1.1.529,2022-03-05,0.134280607
Other,2022-03-05,0.001128412
BA.1.1,2022-03-05,0.724025428
BA.2,2022-03-05,0.137640715
Other,2022-03-05,0.00116756
Other,2022-03-05,0.001757257
B.1.1.529,2022-03-05,0.150662094
Other,2022-03-05,0.000772558
BA.1.1,2022-03-05,0.701459169
BA.2,2022-03-05,0.146917075
Other,2022-03-05,0.000189118
B.1.1.529,2022-03-05,0.141084
Other,2022-03-05,0.00129481
BA.1.1,2022-03-05,0.717537344
BA.2,2022-03-05,0.137507528
Other,2022-03-05,0.00102686
Other,2022-03-05,0.001549436
B.1.1.529,2022-03-05,0.138256013
Other,2022-03-05,0.001222225
BA.1.1,2022-03-05,0.719204307
BA.2,2022-03-05,0.138729632
Other,2022-03-05,0.001227
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.001360797
B.1.1.529,2022-03-05,0.140874416
Other,2022-03-05,0.001294031
BA.1.1,2022-03-05,0.717169285
BA.2,2022-03-05,0.138030395
Other,2022-03-05,0.001085701
Other,2022-03-05,0.001546156
B.1.1.529,2022-03-05,0.158422157
Other,2022-03-05,0.000818028
BA.1.1,2022-03-05,0.714621246
BA.2,2022-03-05,0.126138553
Other,2022-03-05,0.0
B.1.1.529,2022-03-05,0.139559329
Other,2022-03-05,0.001213229
BA.1.1,2022-03-05,0.719432294
BA.2,2022-03-05,0.137154192
Other,2022-03-05,0.001223134
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.00141782
B.1.1.529,2022-03-05,0.161696196
Other,2022-03-05,0.000850633
BA.1.1,2022-03-05,0.690404356
BA.2,2022-03-05,0.146753237
Other,2022-03-05,0.00029555
B.1.1.529,2022-03-05,0.140227586
Other,2022-03-05,0.001196943
BA.1.1,2022-03-05,0.71891731
BA.2,2022-03-05,0.137022331
Other,2022-03-05,0.001224301
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.001411539
B.1.1.529,2022-03-05,0.13982521
Other,2022-03-05,0.001281326
BA.1.1,2022-03-05,0.722727835
BA.2,2022-03-05,0.134354651
Other,2022-03-05,0.001090414
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.000720547
B.1.1.529,2022-03-05,0.137802795
Other,2022-03-05,0.001187279
BA.1.1,2022-03-05,0.719044626
BA.2,2022-03-05,0.139425069
Other,2022-03-05,0.001221131
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.0013191
B.1.1.529,2022-03-05,0.139362857
Other,2022-03-05,0.001234537
BA.1.1,2022-03-05,0.723427057
BA.2,2022-03-05,0.133985668
Other,2022-03-05,0.001239759
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.000750145
B.1.1.529,2022-03-05,0.139163807
Other,2022-03-05,0.001191147
BA.1.1,2022-03-05,0.720439255
BA.2,2022-03-05,0.136637405
Other,2022-03-05,0.001224808
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.001343567
B.1.1.529,2022-03-05,0.139751226
Other,2022-03-05,0.001190796
BA.1.1,2022-03-05,0.719680488
BA.2,2022-03-05,0.136803463
Other,2022-03-05,0.001224499
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.001349497
BA.1.1,2022-03-05,0.721371055
BA.2,2022-03-05,0.136578143
Other,2022-03-05,9.48e-07
B.1.1.529,2022-03-05,0.14204976
Other,2022-03-05,1.09e-07
B.1.1.529,2022-03-05,0.138700262
Other,2022-03-05,0.001188755
BA.1.1,2022-03-05,0.719587684
BA.2,2022-03-05,0.137967229
Other,2022-03-05,0.001222213
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.001333887
B.1.1.529,2022-03-05,0.139791459
Other,2022-03-05,0.001191036
BA.1.1,2022-03-05,0.719703853
BA.2,2022-03-05,0.136740461
Other,2022-03-05,0.001226012
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.001347157
B.1.1.529,2022-03-05,0.139166683
Other,2022-03-05,0.001230473
BA.1.1,2022-03-05,0.723264456
BA.2,2022-03-05,0.134352252
Other,2022-03-05,0.001236422
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.000749738
B.1.1.529,2022-03-05,0.139321536
Other,2022-03-05,0.001195295
BA.1.1,2022-03-05,0.720635772
BA.2,2022-03-05,0.136273563
Other,2022-03-05,0.00122898
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.001344884
B.1.1.529,2022-03-05,0.1394642
Other,2022-03-05,0.001237281
BA.1.1,2022-03-05,0.723190904
BA.2,2022-03-05,0.134111091
Other,2022-03-05,0.001240152
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.000756372
B.1.1.529,2022-03-05,0.140791029
Other,2022-03-05,0.001274904
BA.1.1,2022-03-05,0.717056632
BA.2,2022-03-05,0.138247043
Other,2022-03-05,0.001082904
Other,2022-03-05,0.00154751
B.1.1.529,2022-03-05,0.13915664
Other,2022-03-05,0.001190124
BA.1.1,2022-03-05,0.720450819
BA.2,2022-03-05,0.136640921
Other,2022-03-05,0.001223616
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.001337857
B.1.1.529,2022-03-05,0.139237881
Other,2022-03-05,0.001232231
BA.1.1,2022-03-05,0.723368287
BA.2,2022-03-05,0.134174004
Other,2022-03-05,0.001237876
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.000749695
B.1.1.529,2022-03-05,0.139810279
Other,2022-03-05,0.001191894
BA.1.1,2022-03-05,0.719834507
BA.2,2022-03-05,0.136590734
Other,2022-03-05,0.001225689
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.001346905
B.1.1.529,2022-03-05,0.140841186
Other,2022-03-05,0.001245028
BA.1.1,2022-03-05,0.717672825
BA.2,2022-03-05,0.13775523
Other,2022-03-05,0.001037371
Other,2022-03-05,0.001448358
B.1.1.529,2022-03-05,0.138673753
Other,2022-03-05,0.001188149
BA.1.1,2022-03-05,0.71952945
BA.2,2022-03-05,0.138051644
Other,2022-03-05,0.00122167
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.001335316
BA.1.1,2022-03-05,0.736991763
BA.2,2022-03-05,0.115613677
Other,2022-03-05,9.61e-07
B.1.1.529,2022-03-05,0.14739354
Other,2022-03-05,7.98e-08
B.1.1.529,2022-03-05,0.13489978
Other,2022-03-05,0.001204209
BA.1.1,2022-03-05,0.722290337
BA.2,2022-03-05,0.138700172
Other,2022-03-05,0.001161222
Other,2022-03-05,0.001744307
B.1.1.529,2022-03-05,0.137858376
Other,2022-03-05,0.001188148
BA.1.1,2022-03-05,0.719108224
BA.2,2022-03-05,0.139306217
Other,2022-03-05,0.001221908
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.0
Other,2022-03-05,0.001317141
B.1.1.529,2022-02-26,0.167370826
Other,2022-02-26,0.001809501
BA.1.1,2022-02-26,0.757397354
BA.2,2022-02-26,0.070552588
Other,2022-02-26,0.000902472
Other,2022-02-26,0.000103688
Other,2022-02-26,0.0
Other,2022-02-26,0.000311065
Other,2022-02-26,0.001552524
B.1.1.529,2022-02-26,0.167318076
Other,2022-02-26,0.001807252
BA.1.1,2022-02-26,0.757432699
BA.2,2022-02-26,0.070721768
Other,2022-02-26,0.000903673
Other,2022-02-26,0.000103998
Other,2022-02-26,0.0
Other,2022-02-26,0.000155997
Other,2022-02-26,0.001556546
B.1.1.529,2022-02-26,0.169663146
Other,2022-02-26,0.001839263
BA.1.1,2022-02-26,0.75657177
BA.2,2022-02-26,0.070210323
Other,2022-02-26,0.000667659
Other,2022-02-26,5.39e-05
Other,2022-02-26,0.0
Other,2022-02-26,0.000993985
B.1.1.529,2022-02-26,0.198496878
Other,2022-02-26,0.00170168
BA.1.1,2022-02-26,0.728056848
BA.2,2022-02-26,0.071128353
Other,2022-02-26,0.000241932
Other,2022-02-26,0.000374311
B.1.1.529,2022-02-26,0.183735773
Other,2022-02-26,0.001397736
BA.1.1,2022-02-26,0.739935577
BA.2,2022-02-26,0.074310593
Other,2022-02-26,0.000620312
B.1.1.529,2022-02-26,0.164817944
Other,2022-02-26,0.001693551
BA.1.1,2022-02-26,0.759616673
BA.2,2022-02-26,0.071234196
Other,2022-02-26,0.000344326
Other,2022-02-26,0.002293333
B.1.1.529,2022-02-26,0.18340084
Other,2022-02-26,0.00143353
BA.1.1,2022-02-26,0.739269435
BA.2,2022-02-26,0.075423747
Other,2022-02-26,0.000472412
B.1.1.529,2022-02-26,0.168323457
Other,2022-02-26,0.00183948
BA.1.1,2022-02-26,0.756415188
BA.2,2022-02-26,0.071516082
Other,2022-02-26,0.000340206
Other,2022-02-26,0.001565585
B.1.1.529,2022-02-26,0.167090997
Other,2022-02-26,0.001823069
BA.1.1,2022-02-26,0.755963564
BA.2,2022-02-26,0.072396167
Other,2022-02-26,0.000854659
Other,2022-02-26,0.000104457
Other,2022-02-26,0.000156685
Other,2022-02-26,0.001610368
B.1.1.529,2022-02-26,0.168275833
Other,2022-02-26,0.00183509
BA.1.1,2022-02-26,0.756275654
BA.2,2022-02-26,0.071655922
Other,2022-02-26,0.000393702
Other,2022-02-26,0.001563763
B.1.1.529,2022-02-26,0.178343892
Other,2022-02-26,0.001529032
BA.1.1,2022-02-26,0.745981634
BA.2,2022-02-26,0.073468938
Other,2022-02-26,0.000676484
B.1.1.529,2022-02-26,0.167210042
Other,2022-02-26,0.001805193
BA.1.1,2022-02-26,0.757410645
BA.2,2022-02-26,0.07090003
Other,2022-02-26,0.000850925
Other,2022-02-26,0.00010392
Other,2022-02-26,0.000155879
Other,2022-02-26,0.00156336
B.1.1.529,2022-02-26,0.19296822
Other,2022-02-26,0.001601035
BA.1.1,2022-02-26,0.729652703
BA.2,2022-02-26,0.0754335
